"stat_log_id"	"stat_name"	"team"	"player"	"contributor"	"stat_value"	"assist"	"success"	"offense"	"shot"	"contested"	"rebound"	"opponent_player"	"schedule_id"	"video_time"	"created_date"
1293	Rebound	Campolindo	"5 - Luke Hickey"	true	1	false	    	""	""	false	Offensive	""	1	00:06:07	2024-09-21 18:38:48.448
1294	Rebound	Campolindo	"10 - Rex Pastore"	false	1	false	    	""	""	false	Offensive	""	1	00:06:07	2024-09-21 18:38:48.448
1295	Rebound	Campolindo	"11 - Micah Kaufman"	false	1	false	    	""	""	false	Offensive	""	1	00:06:07	2024-09-21 18:38:48.448
1141	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	"1/2 Court Offense"	Putback	false	""	""	1	00:02:02	2024-09-18 20:11:11.503
1142	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	"1/2 Court Offense"	Putback	false	""	""	1	00:02:02	2024-09-18 20:11:11.503
1143	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	"1/2 Court Offense"	Putback	false	""	""	1	00:02:02	2024-09-18 20:11:11.503
1144	Basket	Campolindo	"10 - Rex Pastore"	true	2	false	Make	"1/2 Court Offense"	Putback	false	""	""	1	00:02:02	2024-09-18 20:11:11.503
1145	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	"1/2 Court Offense"	Putback	false	""	""	1	00:02:02	2024-09-18 20:11:11.503
1146	Basket	Campolindo	"2 - Luca Potts"	false	3	false	Make	"1/2 Court Offense"	Heave	false	""	""	1	00:05:00	2024-09-18 20:17:14.688
1147	Basket	Campolindo	"3 - Owen Ludwig"	false	3	false	Make	"1/2 Court Offense"	Heave	false	""	""	1	00:05:00	2024-09-18 20:17:14.688
1148	Basket	Campolindo	"5 - Luke Hickey"	false	3	false	Make	"1/2 Court Offense"	Heave	false	""	""	1	00:05:00	2024-09-18 20:17:14.688
1149	Basket	Campolindo	"10 - Rex Pastore"	false	3	false	Make	"1/2 Court Offense"	Heave	false	""	""	1	00:05:00	2024-09-18 20:17:14.688
1150	Basket	Campolindo	"11 - Micah Kaufman"	true	3	false	Make	"1/2 Court Offense"	Heave	false	""	""	1	00:05:00	2024-09-18 20:17:14.688
1331	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	Fastbreak	Layup	false	""	""	1	00:06:15	2024-09-21 18:54:34.753
1332	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	Fastbreak	Layup	false	""	""	1	00:06:15	2024-09-21 18:54:34.753
1333	Basket	Campolindo	"5 - Luke Hickey"	true	2	false	Make	Fastbreak	Layup	false	""	""	1	00:06:15	2024-09-21 18:54:34.753
1334	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	Fastbreak	Layup	false	""	""	1	00:06:15	2024-09-21 18:54:34.753
1335	Basket	Campolindo	"11 - Micah Kaufman"	false	2	true	Make	Fastbreak	Layup	false	""	""	1	00:06:15	2024-09-21 18:54:34.753
1156	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	"1/2 Court Offense"	Floater	false	""	""	1	00:05:05	2024-09-18 20:26:54.331
1157	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	"1/2 Court Offense"	Floater	false	""	""	1	00:05:05	2024-09-18 20:26:54.331
1158	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	"1/2 Court Offense"	Floater	false	""	""	1	00:05:05	2024-09-18 20:26:54.331
1159	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	"1/2 Court Offense"	Floater	false	""	""	1	00:05:05	2024-09-18 20:26:54.331
1160	Basket	Campolindo	"11 - Micah Kaufman"	true	2	false	Make	"1/2 Court Offense"	Floater	false	""	""	1	00:05:05	2024-09-18 20:26:54.331
1421	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:29	2024-09-24 22:29:20.426
1422	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:29	2024-09-24 22:29:20.426
1423	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:29	2024-09-24 22:29:20.426
1424	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:29	2024-09-24 22:29:20.426
1425	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-2	false	Make	"1/2 Court Offense"	Jumper	false	""	"0 - UNKNOWN"	1	00:06:29	2024-09-24 22:29:20.426
1164	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	"1/2 Court Offense"	Dunk	false	""	""	1	00:05:10	2024-09-18 20:29:00.191
1165	Basket	Campolindo	"11 - Micah Kaufman"	true	2	false	Make	"1/2 Court Offense"	Dunk	false	""	""	1	00:05:10	2024-09-18 20:29:00.191
1296	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	"1/2 Court Offense"	Putback	true	""	""	1	00:06:08	2024-09-21 18:39:13.504
1297	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	"1/2 Court Offense"	Putback	true	""	""	1	00:06:08	2024-09-21 18:39:13.504
1298	Basket	Campolindo	"5 - Luke Hickey"	true	2	false	Make	"1/2 Court Offense"	Putback	true	""	""	1	00:06:08	2024-09-21 18:39:13.504
1299	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	"1/2 Court Offense"	Putback	true	""	""	1	00:06:08	2024-09-21 18:39:13.504
1300	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	"1/2 Court Offense"	Putback	true	""	""	1	00:06:08	2024-09-21 18:39:13.504
1429	Basket	Campolindo	"10 - Rex Pastore"	false	3	false	Make	"1/2 Court Offense"	Jumper	true	""	""	1	00:06:30	2024-09-24 22:30:51.421
1430	Basket	Campolindo	"11 - Micah Kaufman"	false	3	true	Make	"1/2 Court Offense"	Jumper	true	""	""	1	00:06:30	2024-09-24 22:30:51.421
1186	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:15	2024-09-19 20:41:22.376
1187	Basket	Campolindo	"3 - Owen Ludwig"	true	2	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:15	2024-09-19 20:41:22.376
1188	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:15	2024-09-19 20:41:22.376
1189	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:15	2024-09-19 20:41:22.376
1190	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:15	2024-09-19 20:41:22.376
1191	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	Inbounds	Floater	false	""	""	1	00:05:20	2024-09-19 20:54:35.508
1192	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	Inbounds	Floater	false	""	""	1	00:05:20	2024-09-19 20:54:35.508
1193	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	Inbounds	Floater	false	""	""	1	00:05:20	2024-09-19 20:54:35.508
1194	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	Inbounds	Floater	false	""	""	1	00:05:20	2024-09-19 20:54:35.508
1195	Basket	Campolindo	"11 - Micah Kaufman"	true	2	false	Make	Inbounds	Floater	false	""	""	1	00:05:20	2024-09-19 20:54:35.508
1196	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	Fastbreak	Layup	true	""	""	1	00:05:25	2024-09-19 21:01:05.696
1197	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	Fastbreak	Layup	true	""	""	1	00:05:25	2024-09-19 21:01:05.696
1198	Basket	Campolindo	"5 - Luke Hickey"	false	2	true	Make	Fastbreak	Layup	true	""	""	1	00:05:25	2024-09-19 21:01:05.696
1199	Basket	Campolindo	"10 - Rex Pastore"	true	2	false	Make	Fastbreak	Layup	true	""	""	1	00:05:25	2024-09-19 21:01:05.696
1200	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	Fastbreak	Layup	true	""	""	1	00:05:25	2024-09-19 21:01:05.696
1201	Basket	Campolindo	"2 - Luca Potts"	false	3	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:30	2024-09-19 21:04:48.569
1202	Basket	Campolindo	"3 - Owen Ludwig"	false	3	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:30	2024-09-19 21:04:48.569
1203	Basket	Campolindo	"5 - Luke Hickey"	true	3	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:30	2024-09-19 21:04:48.569
1204	Basket	Campolindo	"10 - Rex Pastore"	false	3	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:30	2024-09-19 21:04:48.569
1205	Basket	Campolindo	"11 - Micah Kaufman"	false	3	false	Miss	"1/2 Court Offense"	Jumper	false	""	""	1	00:05:30	2024-09-19 21:04:48.569
1211	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Miss	One-on-One	Floater	false	""	""	1	00:05:35	2024-09-19 22:54:23.970
1212	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Miss	One-on-One	Floater	false	""	""	1	00:05:35	2024-09-19 22:54:23.970
1213	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Miss	One-on-One	Floater	false	""	""	1	00:05:35	2024-09-19 22:54:23.970
1214	Basket	Campolindo	"10 - Rex Pastore"	true	2	false	Miss	One-on-One	Floater	false	""	""	1	00:05:35	2024-09-19 22:54:23.970
1215	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Miss	One-on-One	Floater	false	""	""	1	00:05:35	2024-09-19 22:54:23.970
1216	Basket	Campolindo	"2 - Luca Potts"	false	3	false	Miss	"1/2 Court Offense"	Heave	false	""	""	1	00:05:40	2024-09-19 22:57:47.211
1217	Basket	Campolindo	"3 - Owen Ludwig"	false	3	false	Miss	"1/2 Court Offense"	Heave	false	""	""	1	00:05:40	2024-09-19 22:57:47.211
1218	Basket	Campolindo	"5 - Luke Hickey"	false	3	false	Miss	"1/2 Court Offense"	Heave	false	""	""	1	00:05:40	2024-09-19 22:57:47.211
1219	Basket	Campolindo	"10 - Rex Pastore"	false	3	false	Miss	"1/2 Court Offense"	Heave	false	""	""	1	00:05:40	2024-09-19 22:57:47.211
1220	Basket	Campolindo	"11 - Micah Kaufman"	true	3	false	Miss	"1/2 Court Offense"	Heave	false	""	""	1	00:05:40	2024-09-19 22:57:47.211
1236	Rebound	Campolindo	"2 - Luca Potts"	false	1	false	    	""	""	false	Offensive	""	1	00:05:45	2024-09-20 13:58:11.226
1237	Rebound	Campolindo	"3 - Owen Ludwig"	false	1	false	    	""	""	false	Offensive	""	1	00:05:45	2024-09-20 13:58:11.226
1238	Rebound	Campolindo	"5 - Luke Hickey"	false	1	false	    	""	""	false	Offensive	""	1	00:05:45	2024-09-20 13:58:11.226
1239	Rebound	Campolindo	"10 - Rex Pastore"	true	1	false	    	""	""	false	Offensive	""	1	00:05:45	2024-09-20 13:58:11.226
1240	Rebound	Campolindo	"11 - Micah Kaufman"	false	1	false	    	""	""	false	Offensive	""	1	00:05:45	2024-09-20 13:58:11.226
1466	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	One-on-One	Jumper	false	""	""	1	00:06:45	2024-10-04 15:37:17.238
1467	Basket	Campolindo	"3 - Owen Ludwig"	true	2	false	Make	One-on-One	Jumper	false	""	""	1	00:06:45	2024-10-04 15:37:17.238
1306	Basket	Campolindo	"2 - Luca Potts"	false	3	false	Make	Inbounds	Jumper	false	""	""	1	00:06:09	2024-09-21 18:51:43.179
881	Free Throw	Campolindo	"3 - Owen Ludwig"	false	1	false	Make	""	""	false	""	""	1	00:00:08	2024-09-07 16:32:17.660
882	Free Throw	Campolindo	"5 - Luke Hickey"	false	1	false	Make	""	""	false	""	""	1	00:00:08	2024-09-07 16:32:17.660
883	Free Throw	Campolindo	"10 - Rex Pastore"	false	1	false	Make	""	""	false	""	""	1	00:00:08	2024-09-07 16:32:17.660
884	Free Throw	Campolindo	"11 - Micah Kaufman"	true	1	false	Make	""	""	false	""	""	1	00:00:08	2024-09-07 16:32:17.660
885	Free Throw	Campolindo	"2 - Luca Potts"	false	1	false	Make	""	""	false	""	""	1	00:00:08	2024-09-07 16:32:17.660
905	Free Throw	Campolindo	"3 - Owen Ludwig"	true	1	false	Make	""	""	false	""	""	1	00:00:05	2024-09-07 16:28:56.854
906	Free Throw	Campolindo	"5 - Luke Hickey"	false	1	false	Make	""	""	false	""	""	1	00:00:05	2024-09-07 16:28:56.854
907	Free Throw	Campolindo	"10 - Rex Pastore"	false	1	false	Make	""	""	false	""	""	1	00:00:05	2024-09-07 16:28:56.854
908	Free Throw	Campolindo	"11 - Micah Kaufman"	false	1	false	Make	""	""	false	""	""	1	00:00:05	2024-09-07 16:28:56.854
909	Free Throw	Campolindo	"2 - Luca Potts"	false	1	false	Make	""	""	false	""	""	1	00:00:05	2024-09-07 16:28:56.854
925	Free Throw	Campolindo	"3 - Owen Ludwig"	false	1	false	Make	""	""	false	""	""	1	00:00:10	2024-09-07 16:32:26.177
926	Free Throw	Campolindo	"5 - Luke Hickey"	false	1	false	Make	""	""	false	""	""	1	00:00:10	2024-09-07 16:32:26.177
927	Free Throw	Campolindo	"10 - Rex Pastore"	false	1	false	Make	""	""	false	""	""	1	00:00:10	2024-09-07 16:32:26.177
928	Free Throw	Campolindo	"11 - Micah Kaufman"	true	1	false	Make	""	""	false	""	""	1	00:00:10	2024-09-07 16:32:26.177
929	Free Throw	Campolindo	"2 - Luca Potts"	false	1	false	Make	""	""	false	""	""	1	00:00:10	2024-09-07 16:32:26.177
955	Free Throw	Campolindo	"2 - Luca Potts"	true	1	false	Make	""	""	false	""	""	1	00:00:22	2024-09-07 19:56:52.908
956	Free Throw	Campolindo	"3 - Owen Ludwig"	false	1	false	Make	""	""	false	""	""	1	00:00:22	2024-09-07 19:56:52.908
957	Free Throw	Campolindo	"5 - Luke Hickey"	false	1	false	Make	""	""	false	""	""	1	00:00:22	2024-09-07 19:56:52.908
958	Free Throw	Campolindo	"10 - Rex Pastore"	false	1	false	Make	""	""	false	""	""	1	00:00:22	2024-09-07 19:56:52.908
959	Free Throw	Campolindo	"11 - Micah Kaufman"	false	1	false	Make	""	""	false	""	""	1	00:00:22	2024-09-07 19:56:52.908
1307	Basket	Campolindo	"3 - Owen Ludwig"	false	3	true	Make	Inbounds	Jumper	false	""	""	1	00:06:09	2024-09-21 18:51:43.179
1308	Basket	Campolindo	"5 - Luke Hickey"	false	3	false	Make	Inbounds	Jumper	false	""	""	1	00:06:09	2024-09-21 18:51:43.179
1309	Basket	Campolindo	"10 - Rex Pastore"	true	3	false	Make	Inbounds	Jumper	false	""	""	1	00:06:09	2024-09-21 18:51:43.179
1310	Basket	Campolindo	"11 - Micah Kaufman"	false	3	false	Make	Inbounds	Jumper	false	""	""	1	00:06:09	2024-09-21 18:51:43.179
1311	Turnover	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:10	2024-09-21 18:52:28.944
1312	Turnover	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:10	2024-09-21 18:52:28.944
1313	Turnover	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:10	2024-09-21 18:52:28.944
1314	Turnover	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:10	2024-09-21 18:52:28.944
1315	Turnover	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:10	2024-09-21 18:52:28.944
1015	Free Throw	Campolindo	"2 - Luca Potts"	false	1	false	Make	""	""	false	""	""	1	00:00:40	2024-09-07 20:32:00.848
1016	Free Throw	Campolindo	"3 - Owen Ludwig"	false	1	false	Make	""	""	false	""	""	1	00:00:40	2024-09-07 20:32:00.848
1017	Free Throw	Campolindo	"5 - Luke Hickey"	false	1	false	Make	""	""	false	""	""	1	00:00:40	2024-09-07 20:32:00.848
1018	Free Throw	Campolindo	"11 - Micah Kaufman"	true	1	false	Make	""	""	false	""	""	1	00:00:40	2024-09-07 20:32:00.848
1019	Free Throw	Campolindo	"10 - Rex Pastore"	false	1	false	Make	""	""	false	""	""	1	00:00:40	2024-09-07 20:32:00.848
1431	Basket	Campolindo	"2 - Luca Potts"	true	3	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:06:18	2024-09-26 13:43:34.241
1432	Basket	Campolindo	"3 - Owen Ludwig"	false	3	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:06:18	2024-09-26 13:43:34.241
1433	Basket	Campolindo	"5 - Luke Hickey"	false	3	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:06:18	2024-09-26 13:43:34.241
1434	Basket	Campolindo	"10 - Rex Pastore"	false	3	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:06:18	2024-09-26 13:43:34.241
1435	Basket	Campolindo	"11 - Micah Kaufman"	false	3	false	Make	"1/2 Court Offense"	Jumper	false	""	""	1	00:06:18	2024-09-26 13:43:34.241
1441	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	One-on-One	Floater	false	""	""	1	00:06:40	2024-10-01 20:37:38.150
1442	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Make	One-on-One	Floater	false	""	""	1	00:06:40	2024-10-01 20:37:38.150
1443	Basket	Campolindo	"5 - Luke Hickey"	true	2	false	Make	One-on-One	Floater	false	""	""	1	00:06:40	2024-10-01 20:37:38.150
1444	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	One-on-One	Floater	false	""	""	1	00:06:40	2024-10-01 20:37:38.150
1445	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	One-on-One	Floater	false	""	""	1	00:06:40	2024-10-01 20:37:38.150
1468	Basket	Campolindo	"5 - Luke Hickey"	false	2	true	Make	One-on-One	Jumper	false	""	""	1	00:06:45	2024-10-04 15:37:17.238
1469	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	One-on-One	Jumper	false	""	""	1	00:06:45	2024-10-04 15:37:17.238
911	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:06	2024-09-07 16:29:06.527
1470	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	One-on-One	Jumper	false	""	""	1	00:06:45	2024-10-04 15:37:17.238
1326	Steal	Campolindo	"2 - Luca Potts"	false	1	false	    	""	""	false	""	""	1	00:06:12	2024-09-21 18:53:24.046
1327	Steal	Campolindo	"3 - Owen Ludwig"	false	1	false	    	""	""	false	""	""	1	00:06:12	2024-09-21 18:53:24.046
1328	Steal	Campolindo	"5 - Luke Hickey"	false	1	false	    	""	""	false	""	""	1	00:06:12	2024-09-21 18:53:24.046
1329	Steal	Campolindo	"10 - Rex Pastore"	false	1	false	    	""	""	false	""	""	1	00:06:12	2024-09-21 18:53:24.046
1330	Steal	Campolindo	"11 - Micah Kaufman"	true	1	false	    	""	""	false	""	""	1	00:06:12	2024-09-21 18:53:24.046
1436	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Miss	One-on-One	Jumper	false	""	""	1	00:06:31	2024-09-26 13:44:35.481
1437	Basket	Campolindo	"3 - Owen Ludwig"	false	2	false	Miss	One-on-One	Jumper	false	""	""	1	00:06:31	2024-09-26 13:44:35.481
1438	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Miss	One-on-One	Jumper	false	""	""	1	00:06:31	2024-09-26 13:44:35.481
1439	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Miss	One-on-One	Jumper	false	""	""	1	00:06:31	2024-09-26 13:44:35.481
1440	Basket	Campolindo	"11 - Micah Kaufman"	true	2	false	Miss	One-on-One	Jumper	false	""	""	1	00:06:31	2024-09-26 13:44:35.481
1446	Rebound	Campolindo	"2 - Luca Potts"	false	1	false	    	""	""	false	Defensive	""	1	00:06:41	2024-10-01 20:38:15.783
1447	Rebound	Campolindo	"3 - Owen Ludwig"	false	1	false	    	""	""	false	Defensive	""	1	00:06:41	2024-10-01 20:38:15.783
1448	Rebound	Campolindo	"5 - Luke Hickey"	false	1	false	    	""	""	false	Defensive	""	1	00:06:41	2024-10-01 20:38:15.783
1449	Rebound	Campolindo	"10 - Rex Pastore"	false	1	false	    	""	""	false	Defensive	""	1	00:06:41	2024-10-01 20:38:15.783
1450	Rebound	Campolindo	"11 - Micah Kaufman"	true	1	false	    	""	""	false	Defensive	""	1	00:06:41	2024-10-01 20:38:15.783
912	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:06	2024-09-07 16:29:06.527
913	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:06	2024-09-07 16:29:06.527
914	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:06	2024-09-07 16:29:06.527
915	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:07	2024-09-07 16:31:37.531
916	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:07	2024-09-07 16:31:37.531
917	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:07	2024-09-07 16:31:37.531
918	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:07	2024-09-07 16:31:37.531
919	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-3	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:07	2024-09-07 16:31:37.531
930	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:11	2024-09-07 16:32:34.708
931	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:11	2024-09-07 16:32:34.708
932	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:11	2024-09-07 16:32:34.708
933	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:11	2024-09-07 16:32:34.708
934	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:11	2024-09-07 16:32:34.708
935	Basket	Campolindo	"3 - Owen Ludwig"	true	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:12	2024-09-07 16:32:42.408
936	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:12	2024-09-07 16:32:42.408
937	Basket	Campolindo	"10 - Rex Pastore"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:12	2024-09-07 16:32:42.408
938	Basket	Campolindo	"11 - Micah Kaufman"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:12	2024-09-07 16:32:42.408
1451	Steal	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:42	2024-10-01 20:45:36.330
1452	Steal	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	    	""	""	false	""	"0 - UNKNOWN"	1	00:06:42	2024-10-01 20:45:36.330
960	Basket	Campolindo	"2 - Luca Potts"	false	3	false	Make	Half Court	Jumper	false	""	""	1	00:00:25	2024-09-07 19:56:59.803
961	Basket	Campolindo	"3 - Owen Ludwig"	false	3	false	Make	Half Court	Jumper	false	""	""	1	00:00:25	2024-09-07 19:56:59.803
962	Basket	Campolindo	"5 - Luke Hickey"	false	3	false	Make	Half Court	Jumper	false	""	""	1	00:00:25	2024-09-07 19:56:59.803
963	Basket	Campolindo	"10 - Rex Pastore"	true	3	false	Make	Half Court	Jumper	false	""	""	1	00:00:25	2024-09-07 19:56:59.803
964	Basket	Campolindo	"11 - Micah Kaufman"	false	3	false	Make	Half Court	Jumper	false	""	""	1	00:00:25	2024-09-07 19:56:59.803
965	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:27	2024-09-07 19:57:06.957
966	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:27	2024-09-07 19:57:06.957
967	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:27	2024-09-07 19:57:06.957
968	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:27	2024-09-07 19:57:06.957
969	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-2	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:27	2024-09-07 19:57:06.957
975	Basket	Lincoln Stockton Scrimmage	"2 - Luca Potts"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:32	2024-09-07 20:03:30.703
976	Basket	Lincoln Stockton Scrimmage	"3 - Owen Ludwig"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:32	2024-09-07 20:03:30.703
977	Basket	Lincoln Stockton Scrimmage	"5 - Luke Hickey"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:32	2024-09-07 20:03:30.703
978	Basket	Lincoln Stockton Scrimmage	"10 - Rex Pastore"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:32	2024-09-07 20:03:30.703
979	Basket	Lincoln Stockton Scrimmage	"11 - Micah Kaufman"	false	-1	false	Make	Half Court	Jumper	false	""	"0 - UNKNOWN"	1	00:00:32	2024-09-07 20:03:30.703
985	Basket	Campolindo	"2 - Luca Potts"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:30	2024-09-07 20:02:25.613
986	Basket	Campolindo	"3 - Owen Ludwig"	true	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:30	2024-09-07 20:02:25.613
987	Basket	Campolindo	"5 - Luke Hickey"	false	2	false	Make	Half Court	Jumper	false	""	""	1	00:00:30	2024-09-07 20:02:25.613
